0.34    0.35    0.0    0.0    0.41    0.19    0.32    cp
0.35    0.37    0.0    0.0    0.33    0.26    0.39    cp
0.72    0.71    0.0    0.0    0.51    0.33    0.38    cp
0.39    0.25    0.0    0.0    0.34    0.32    0.43    cp
0.64    0.45    0.0    0.0    0.42    0.26    0.33    cp
0.73    0.46    0.0    0.0    0.39    0.35    0.28    cp
0.57    0.36    0.0    0.0    0.66    0.29    0.41    cp
0.43    0.29    0.0    0.0    0.72    0.23    0.35    cp
0.27    0.49    0.0    0.0    0.72    0.32    0.43    cp
0.43    0.12    0.0    0.0    0.61    0.13    0.28    cp
0.37    0.37    0.0    0.0    0.6    0.15    0.29    cp
0.27    0.21    0.0    0.0    0.43    0.28    0.4    cp
0.29    0.4    0.0    0.0    0.5    0.3    0.41    cp
0.49    0.39    0.0    0.0    0.44    0.36    0.4    cp
0.48    0.19    0.0    0.0    0.38    0.43    0.53    cp
0.55    0.32    0.0    0.0    0.56    0.28    0.4    cp
0.53    0.14    0.0    0.0    0.64    0.18    0.25    cp
0.36    0.2    0.0    0.0    0.68    0.03    0.2    cp
0.38    0.23    0.0    0.0    0.58    0.47    0.57    cp
0.39    0.21    0.0    0.0    0.52    0.28    0.27    cp
0.43    0.17    0.0    0.0    0.49    0.27    0.39    cp
0.43    0.33    0.0    0.0    0.49    0.18    0.31    cp
0.46    0.42    0.0    0.0    0.66    0.18    0.31    cp
0.38    0.31    0.0    0.0    0.47    0.32    0.43    cp
0.57    0.39    0.0    0.0    0.6    0.11    0.26    cp
0.28    0.42    0.0    0.0    0.42    0.4    0.51    cp
0.33    0.14    0.0    0.0    0.57    0.4    0.51    cp
0.28    0.12    0.0    0.0    0.44    0.3    0.42    cp
0.27    0.3    0.0    0.0    0.56    0.21    0.34    cp
0.19    0.27    0.0    0.0    0.6    0.28    0.39    cp
0.04    0.18    0.0    0.0    0.47    0.27    0.39    cp
0.69    0.24    0.0    0.0    0.56    0.33    0.44    cp
0.38    0.42    0.0    0.0    0.5    0.35    0.46    cp
0.31    0.2    0.0    0.0    0.51    0.2    0.33    cp
0.45    0.36    0.0    0.0    0.48    0.33    0.44    cp
0.26    0.21    0.0    0.0    0.49    0.24    0.37    cp
0.42    0.33    0.0    0.0    0.48    0.37    0.47    cp
0.0    0.26    0.0    0.0    0.48    0.46    0.56    cp
0.44    0.18    0.0    0.0    0.43    0.32    0.43    cp
0.34    0.33    0.0    0.0    0.56    0.2    0.33    cp
0.3    0.17    0.0    0.0    0.81    0.26    0.39    cp
0.19    0.43    0.0    0.0    0.56    0.35    0.46    cp
0.4    0.31    0.0    0.0    0.6    0.3    0.41    cp
0.34    0.25    0.0    0.0    0.49    0.15    0.3    cp
0.29    0.29    0.0    0.0    0.41    0.24    0.37    cp
0.45    0.3    0.0    0.0    0.62    0.2    0.33    cp
0.25    0.21    0.0    0.0    0.48    0.27    0.39    cp
0.49    0.23    0.0    0.0    0.5    0.51    0.6    cp
0.3    0.31    0.0    0.0    0.42    0.36    0.43    cp
0.18    0.32    0.0    0.0    0.61    0.25    0.37    cp
0.07    0.54    0.0    0.0    0.56    0.92    0.37    im
0.49    0.43    0.0    0.0    0.49    0.45    0.55    im
0.71    0.37    0.0    0.0    0.58    0.81    0.85    im
0.26    0.38    0.0    0.0    0.67    0.88    0.9    im
0.38    0.39    0.0    0.0    0.66    0.85    0.81    im
0.48    0.29    0.0    0.0    0.66    0.74    0.79    im
0.52    0.54    0.0    0.0    0.55    0.86    0.88    im
0.3    0.23    0.0    0.0    0.58    0.76    0.8    im
0.58    0.27    0.0    0.0    0.74    0.7    0.74    im
0.33    0.37    0.0    0.0    0.81    0.64    0.7    im
0.62    0.37    0.0    0.0    0.65    0.77    0.81    im
0.13    0.61    0.0    0.0    0.84    0.57    0.64    im
0.45    0.4    0.0    0.0    0.74    0.81    0.85    im
0.82    0.24    0.0    0.0    0.6    0.91    0.93    im
0.94    0.33    0.0    0.0    0.55    0.7    0.75    im
0.54    0.35    0.0    0.0    0.68    0.77    0.81    im
0.61    0.39    0.0    0.0    0.45    0.87    0.89    im
0.54    0.3    0.0    0.0    0.58    0.9    0.89    im
0.56    0.6    0.0    0.0    0.35    0.92    0.93    im
0.81    0.36    0.0    0.0    0.58    0.65    0.71    im
0.53    0.46    0.0    0.0    0.66    0.7    0.76    im
0.37    0.48    0.0    0.0    0.38    0.77    0.81    im
0.72    0.5    0.0    0.0    0.55    0.77    0.74    im
0.61    0.49    0.0    0.0    0.64    0.8    0.84    im
0.53    0.51    0.0    0.0    0.59    0.75    0.8    im
0.71    0.4    0.0    0.0    0.67    0.85    0.87    im
0.55    0.31    0.0    0.0    0.6    0.78    0.82    im
0.35    0.4    0.0    0.0    0.65    0.84    0.86    im
0.83    0.33    0.0    0.0    0.62    0.88    0.9    im
0.37    0.35    0.0    0.0    0.51    0.88    0.9    im
0.51    0.29    0.0    0.0    0.69    0.73    0.78    im
0.8    0.29    0.0    0.0    0.81    0.69    0.75    im
0.56    0.25    0.0    0.0    0.75    0.63    0.7    im
0.74    0.44    0.0    0.0    0.67    0.65    0.67    im
0.67    0.54    0.0    0.0    0.61    0.66    0.72    im
0.93    0.25    0.0    0.0    0.69    0.7    0.75    im
0.38    0.42    0.0    0.0    0.76    0.9    0.91    im
0.71    0.45    0.0    0.0    0.74    0.78    0.82    im
0.79    0.29    0.0    0.0    0.64    0.86    0.84    im
0.67    0.4    1.0    0.0    0.61    0.76    0.81    im
0.18    0.42    0.0    0.0    0.38    0.37    0.48    im
0.83    0.64    0.0    0.0    0.75    0.64    0.7    im
0.22    0.36    0.0    0.0    0.65    0.77    0.82    im
1.0    0.46    0.0    0.0    0.58    0.71    0.77    im
0.79    0.36    0.0    0.0    0.64    0.77    0.74    im
0.13    0.32    0.0    0.0    0.72    0.69    0.75    im
0.69    0.43    0.0    0.0    0.61    0.66    0.53    im
0.37    0.25    0.0    0.0    0.52    0.64    0.7    im
0.71    0.58    0.0    0.0    0.75    0.66    0.72    im
0.46    0.42    0.0    0.0    0.6    0.74    0.79    im
0.38    0.61    0.0    0.0    0.59    0.75    0.8    im
0.65    0.21    0.0    0.0    0.64    0.87    0.82    im
0.66    0.48    0.0    0.0    0.62    0.79    0.83    im
0.57    0.29    0.0    0.0    0.65    0.61    0.68    im
0.56    0.49    0.0    0.0    0.81    0.6    0.67    im
0.67    0.36    0.0    0.0    0.51    0.8    0.84    im
0.42    0.37    0.0    0.0    0.44    0.75    0.8    im
0.65    0.46    0.0    0.0    0.65    0.69    0.75    im
0.4    0.37    0.0    0.0    0.58    0.68    0.73    im
0.44    0.3    0.0    0.0    0.59    0.71    0.76    im
0.39    0.42    0.0    0.0    0.69    0.7    0.75    im
0.35    0.33    0.0    0.0    0.57    0.78    0.83    im
0.69    0.6    0.0    0.0    0.52    0.87    0.89    im
0.54    0.39    0.0    0.0    0.59    0.76    0.72    im
0.12    0.4    0.0    0.0    0.66    0.71    0.69    im
0.35    0.24    0.0    0.0    0.66    0.94    0.95    im
0.76    0.42    0.0    0.0    0.81    0.74    0.79    im
0.78    0.27    0.0    0.0    0.65    0.75    0.8    im
0.58    0.45    0.0    0.0    0.7    0.75    0.8    im
0.52    0.51    0.0    0.0    0.41    0.75    0.23    im
0.4    0.35    0.0    0.0    0.43    0.78    0.17    im
0.0    0.42    0.0    0.0    0.4    0.66    0.44    im
0.11    0.39    0.0    0.0    0.47    0.66    0.21    im
0.34    0.42    0.0    0.0    0.48    0.6    0.34    im
0.69    0.37    0.0    0.0    0.0    0.79    0.32    im
0.71    0.7    0.0    0.0    0.73    0.72    0.67    im
0.8    0.43    0.0    0.0    0.73    1.0    1.0    im
0.96    0.44    0.0    0.0    0.6    0.51    0.35    imS
0.71    0.39    0.0    0.0    0.61    0.75    0.8    imS
0.84    0.46    1.0    1.0    0.45    0.45    0.3    imL
0.79    0.27    1.0    0.0    0.58    0.81    0.85    imL
0.81    0.31    0.0    0.0    0.74    0.76    0.8    imU
0.89    0.3    0.0    0.0    0.75    0.8    0.84    imU
0.93    0.38    0.0    0.0    0.74    0.75    0.8    imU
0.78    0.32    0.0    0.0    0.67    0.73    0.78    imU
0.89    0.24    0.0    0.0    0.52    0.81    0.71    imU
0.88    0.2    0.0    0.0    0.65    0.76    0.8    imU
0.84    0.25    0.0    0.0    0.73    0.69    0.75    imU
0.66    0.15    0.0    0.0    0.73    0.74    0.78    imU
0.75    0.25    0.0    0.0    0.61    0.63    0.69    imU
0.74    0.38    0.0    0.0    0.61    0.69    0.75    imU
0.72    0.36    0.0    0.0    0.55    0.72    0.77    imU
0.85    0.65    0.0    0.0    0.57    0.7    0.76    imU
0.94    0.39    0.0    0.0    0.62    0.77    0.75    imU
0.87    0.46    0.0    0.0    0.58    0.77    0.75    imU
0.91    0.33    0.0    0.0    0.48    0.66    0.69    imU
0.65    0.52    0.0    0.0    0.67    0.72    0.77    imU
0.71    0.31    0.0    0.0    0.55    0.76    0.81    imU
0.7    0.31    0.0    0.0    0.66    0.78    0.82    imU
0.97    0.27    0.0    0.0    0.67    0.89    0.91    imU
0.91    0.44    0.0    0.0    0.65    0.87    0.89    imU
0.98    0.39    0.0    0.0    0.69    0.75    0.8    imU
0.53    0.36    0.0    0.0    0.7    0.73    0.78    imU
0.85    0.3    0.0    0.0    0.57    0.58    0.63    imU
0.79    0.44    0.0    0.0    0.8    0.86    0.88    imU
0.72    0.35    0.0    0.0    0.76    0.6    0.67    imU
0.91    0.43    0.0    0.0    0.65    0.77    0.81    imU
0.82    0.12    0.0    0.0    0.65    0.74    0.79    imU
0.55    0.54    1.0    0.0    0.64    0.7    0.75    imU
0.99    0.31    0.0    0.0    0.59    0.72    0.76    imU
0.94    0.45    0.0    0.0    0.85    0.92    0.71    imU
0.71    0.42    0.0    0.0    0.73    0.71    0.77    imU
0.97    0.46    0.0    0.0    0.72    0.8    0.84    imU
0.89    0.45    0.0    0.0    0.57    0.65    0.69    imU
0.64    0.26    0.0    0.0    0.07    0.47    0.33    imU
0.88    0.33    0.0    0.0    0.51    0.72    0.69    imU
0.88    0.62    0.0    0.0    0.94    0.38    0.29    om
0.71    0.63    0.0    0.0    0.74    0.39    0.28    om
0.75    0.86    0.0    0.0    0.83    0.48    0.25    om
0.69    0.7    0.0    0.0    0.58    0.31    0.33    om
0.75    0.81    0.0    0.0    0.84    0.53    0.37    om
0.83    0.88    0.0    0.0    0.65    0.52    0.29    om
0.82    0.81    0.0    0.0    0.98    0.57    0.29    om
0.84    0.71    0.0    0.0    0.94    0.56    0.3    om
0.87    0.49    0.0    0.0    1.0    0.52    0.2    om
0.83    0.74    0.0    0.0    0.85    0.53    0.15    om
0.76    0.71    0.0    0.0    0.95    0.43    0.27    om
0.63    0.62    0.0    0.0    0.88    0.34    0.45    om
0.73    0.42    0.0    0.0    0.75    0.53    0.33    om
0.58    0.77    0.0    0.0    0.82    0.36    0.38    om
0.72    0.49    0.0    0.0    0.8    0.31    0.26    om
0.67    0.71    1.0    0.0    0.88    0.58    0.53    om
0.78    0.51    0.0    0.0    0.88    0.37    0.21    om
0.71    0.39    0.0    0.0    0.9    0.43    0.28    om
0.8    0.65    0.0    0.0    0.77    0.41    0.36    om
0.76    0.56    0.0    0.0    0.83    0.38    0.3    om
0.87    0.49    1.0    0.0    0.42    0.53    0.01    omL
0.74    0.39    1.0    0.0    0.61    0.55    0.36    omL
0.8    0.36    1.0    0.0    0.59    0.58    0.3    omL
0.75    0.46    1.0    0.0    0.75    0.57    0.16    omL
0.76    0.39    1.0    0.0    0.7    0.54    0.28    omL
0.83    0.39    0.0    0.0    0.48    0.53    0.36    pp
0.79    0.54    0.0    0.0    0.64    0.51    0.43    pp
0.74    0.83    0.0    0.0    0.39    0.39    0.36    pp
0.82    0.74    0.0    0.0    0.66    0.49    0.31    pp
0.73    0.49    0.0    0.0    0.53    0.45    0.52    pp
0.81    0.83    0.0    0.0    0.19    0.54    0.21    pp
0.75    0.64    0.0    0.0    0.52    0.43    0.33    pp
0.75    0.77    0.0    0.0    0.61    0.47    0.23    pp
0.75    0.54    0.0    0.0    0.58    0.35    0.38    pp
0.71    1.0    0.0    0.0    0.4    0.49    0.49    pp
0.64    0.51    0.0    0.0    0.44    0.45    0.33    pp
0.8    0.65    0.0    0.0    0.45    0.53    0.39    pp
0.74    0.69    0.0    0.0    0.35    0.36    0.43    pp
0.75    0.77    0.0    0.0    0.28    0.4    0.25    pp
0.72    0.67    0.0    0.0    0.56    0.4    0.19    pp
0.76    0.79    0.0    0.0    0.43    0.64    0.57    pp
0.36    0.27    0.0    0.0    0.6    0.26    0.38    pp
0.79    0.57    0.0    0.0    0.53    0.49    0.47    pp
0.71    0.49    0.0    0.0    0.56    0.69    0.2    pp
0.83    0.79    0.0    0.0    0.56    0.47    0.41    pp
0.71    0.83    0.0    0.0    0.44    0.45    0.34    pp
0.71    0.8    0.0    0.0    0.45    0.37    0.19    pp
0.71    0.65    0.0    0.0    0.68    0.38    0.39    pp
0.8    0.83    0.0    0.0    0.45    0.53    0.32    pp
0.76    0.74    0.0    0.0    0.49    0.42    0.42    pp
0.72    0.81    0.0    0.0    0.42    0.43    0.4    pp
0.83    0.37    0.0    0.0    0.57    0.56    0.42    pp
0.84    0.81    0.0    0.0    0.4    0.51    0.33    pp
0.71    0.58    0.0    0.0    0.44    0.42    0.35    pp
0.78    0.61    0.0    0.0    0.34    0.37    0.24    pp
0.79    0.65    0.0    0.0    0.48    0.84    0.86    pp
0.78    0.76    0.0    0.0    0.52    0.56    0.26    pp
0.72    0.6    0.0    0.0    0.47    0.37    0.2    pp
0.71    0.76    0.0    0.0    0.52    0.29    0.29    pp
0.74    0.65    0.0    0.0    0.47    0.48    0.35    pp
0.78    0.51    0.0    0.0    0.52    0.42    0.53    pp
0.76    0.61    0.0    0.0    0.56    0.38    0.34    pp
0.72    0.74    0.0    0.0    0.57    0.34    0.38    pp
0.7    0.74    0.0    0.0    0.53    0.47    0.55    pp
0.85    0.68    0.0    0.0    0.5    0.37    0.39    pp
0.72    0.77    0.0    0.0    0.42    0.37    0.44    pp
0.33    0.27    0.0    0.0    0.59    0.38    0.48    pp
0.7    0.8    0.0    0.0    0.52    0.34    0.4    pp
0.63    0.45    0.0    0.0    0.49    0.35    0.3    pp
0.78    0.6    0.0    0.0    0.47    0.48    0.25    pp
0.78    0.58    0.0    0.0    0.72    0.46    0.41    pp
0.48    0.51    0.0    0.0    0.59    0.47    0.57    pp
0.83    0.48    0.0    0.0    0.53    0.67    0.3    pp
0.8    0.49    0.0    0.0    0.55    0.33    0.32    pp
0.69    0.52    0.0    0.0    0.5    0.37    0.38    pp
0.66    0.54    0.0    0.0    0.48    0.4    0.37    pp
0.83    0.69    0.0    0.0    0.35    0.52    0.53    pp
