-1    -1    0    0    -1    -1    0    cp
-1    0    0    0    0    -1    0    cp
0    0    0    0    -1    -1    0    cp
0    -1    0    0    -1    0    0    cp
0    0    0    0    0    -1    0    cp
0    -1    0    0    0    -1    -1    cp
-1    -1    0    0    1    -2    -1    cp
-1    -1    0    0    0    0    0    cp
-1    -1    0    0    0    -1    -1    cp
-1    -1    0    0    -1    -1    -1    cp
-1    0    0    0    -1    -1    -1    cp
0    0    0    0    1    -1    -1    cp
-1    -1    0    0    -1    -1    0    cp
0    0    0    0    0    -2    -1    cp
-1    0    0    0    -1    0    0    cp
-1    -1    0    0    0    0    0    cp
-1    -2    0    0    -1    -1    0    cp
-1    -1    0    0    0    -1    -1    cp
-2    -1    0    0    0    -1    -1    cp
-2    -1    0    0    -1    -1    -1    cp
1    -1    0    0    0    -1    0    cp
-1    0    0    0    0    -1    0    cp
-1    -1    0    0    0    -1    -1    cp
-1    0    0    0    -1    -1    0    cp
-1    -1    0    0    -1    -1    -1    cp
-1    0    0    0    -1    -1    0    cp
-3    -1    0    0    -1    0    0    cp
-1    -1    0    0    -1    -1    0    cp
-1    0    0    0    0    -1    -1    cp
-1    -1    0    0    2    -1    -1    cp
-2    0    0    0    0    -1    0    cp
-1    -1    0    0    0    -1    0    cp
-1    -1    0    0    -1    -1    -1    cp
-1    -1    0    0    -1    -1    -1    cp
-1    -1    0    0    0    -1    -1    cp
-1    -1    0    0    -1    -1    -1    cp
0    -1    0    0    0    0    0    cp
-1    -1    0    0    -1    -1    0    cp
-2    0    0    0    0    -1    -1    cp
-2    1    0    0    0    2    -1    im
0    0    0    0    -1    0    0    im
1    0    0    0    0    1    2    im
-1    0    0    0    1    2    2    im
-1    0    0    0    1    2    1    im
0    -1    0    0    1    1    1    im
0    1    0    0    0    2    2    im
-1    -1    0    0    0    1    1    im
0    -1    0    0    1    1    1    im
-1    0    0    0    2    1    1    im
0    0    0    0    1    1    1    im
-2    1    0    0    2    0    1    im
-1    0    0    0    1    1    2    im
1    -1    0    0    0    2    2    im
2    0    0    0    0    1    1    im
0    0    0    0    1    1    1    im
0    0    0    0    -1    2    2    im
0    -1    0    0    0    2    2    im
0    1    0    0    -2    2    2    im
1    0    0    0    0    1    1    im
0    0    0    0    1    1    1    im
-1    0    0    0    -1    1    1    im
1    1    0    0    0    1    1    im
0    0    0    0    0    1    2    im
0    1    0    0    0    1    1    im
1    0    0    0    1    2    2    im
0    -1    0    0    0    1    1    im
-1    0    0    0    1    2    2    im
1    0    0    0    0    2    2    im
-1    0    0    0    0    2    2    im
0    -1    0    0    1    1    1    im
1    -1    0    0    2    1    1    im
0    -1    0    0    1    1    1    im
1    0    0    0    1    1    1    im
1    1    0    0    0    1    1    im
2    -1    0    0    1    1    1    im
-1    0    0    0    1    2    2    im
1    0    0    0    1    1    1    im
1    -1    0    0    0    2    2    im
1    0    6    0    0    1    1    im
-2    0    0    0    -1    -1    0    im
1    1    0    0    1    1    1    im
-2    0    0    0    1    1    1    im
2    0    0    0    0    1    1    im
1    0    0    0    0    1    1    im
-2    0    0    0    1    1    1    im
1    0    0    0    0    1    0    im
-1    -1    0    0    0    1    1    im
1    1    0    0    1    1    1    im
0    0    0    0    0    1    1    im
-1    1    0    0    0    1    1    im
0    -1    0    0    0    2    1    im
0    0    0    0    0    1    2    im
0    -1    0    0    1    1    1    im
0    0    0    0    2    1    1    im
1    0    0    0    0    1    2    im
-1    0    0    0    -1    1    1    im
0    0    0    0    1    1    1    im
-1    0    0    0    0    1    1    im
-1    -1    0    0    0    1    1    im
-1    0    0    0    1    1    1    im
-1    0    0    0    0    1    2    im
1    1    0    0    0    2    2    im
0    0    0    0    0    1    1    im
-2    0    0    0    1    1    1    im
-1    -1    0    0    1    2    2    im
1    0    0    0    2    1    1    im
1    -1    0    0    1    1    1    im
0    0    0    0    1    1    1    im
0    1    0    0    -1    1    -1    im
-1    0    0    0    -1    1    -2    im
-3    0    0    0    -1    1    0    im
-2    0    0    0    -1    1    -1    im
-1    0    0    0    -1    1    -1    im
1    0    0    0    -4    1    -1    im
1    2    0    0    1    1    1    im
1    0    0    0    1    2    2    im
2    0    0    0    0    0    -1    imS
1    0    0    0    0    1    1    imS
1    0    6    18    -1    0    -1    imL
1    -1    6    0    0    1    2    imL
1    -1    0    0    1    1    1    imU
1    -1    0    0    1    1    2    imU
2    0    0    0    1    1    1    imU
1    0    0    0    1    1    1    imU
1    -1    0    0    0    1    1    imU
1    -1    0    0    1    1    1    imU
1    -1    0    0    1    1    1    imU
0    -1    0    0    1    1    1    imU
1    -1    0    0    0    1    1    imU
1    0    0    0    0    1    1    imU
1    0    0    0    0    1    1    imU
1    1    0    0    0    1    1    imU
2    0    0    0    0    1    1    imU
1    0    0    0    0    1    1    imU
2    0    0    0    -1    1    1    imU
0    1    0    0    1    1    1    imU
1    -1    0    0    0    1    1    imU
1    -1    0    0    1    1    1    imU
2    -1    0    0    1    2    2    imU
2    0    0    0    1    2    2    imU
2    0    0    0    1    1    1    imU
0    0    0    0    1    1    1    imU
1    -1    0    0    0    0    1    imU
1    0    0    0    2    2    2    imU
1    0    0    0    1    1    1    imU
2    0    0    0    1    1    1    imU
1    -2    0    0    1    1    1    imU
0    1    6    0    0    1    1    imU
2    -1    0    0    0    1    1    imU
2    0    0    0    2    2    1    imU
1    0    0    0    1    1    1    imU
2    0    0    0    1    1    2    imU
1    0    0    0    0    1    1    imU
0    -1    0    0    -4    0    -1    imU
1    0    0    0    0    1    1    imU
1    1    0    0    3    0    -1    om
1    1    0    0    1    0    -1    om
1    3    0    0    2    0    -1    om
1    2    0    0    0    -1    -1    om
1    2    0    0    2    0    -1    om
1    3    0    0    1    0    -1    om
1    2    0    0    3    0    -1    om
1    2    0    0    3    0    -1    om
1    0    0    0    3    0    -1    om
1    2    0    0    2    0    -2    om
1    2    0    0    3    0    -1    om
0    1    0    0    2    -1    0    om
1    0    0    0    1    0    -1    om
0    2    0    0    2    -1    -1    om
1    0    0    0    2    -1    -1    om
1    2    6    0    2    0    0    om
1    1    0    0    2    -1    -1    om
1    0    0    0    2    0    -1    om
1    1    0    0    1    0    -1    om
1    1    0    0    2    0    -1    om
1    0    6    0    -1    0    -2    omL
1    0    6    0    0    0    -1    omL
1    0    6    0    0    0    -1    omL
1    0    6    0    1    0    -2    omL
1    0    6    0    1    0    -1    omL
1    0    0    0    -1    0    -1    pp
1    1    0    0    0    0    0    pp
1    2    0    0    -1    0    -1    pp
1    2    0    0    1    0    -1    pp
1    0    0    0    0    0    0    pp
1    2    0    0    -3    0    -1    pp
1    1    0    0    0    0    -1    pp
1    2    0    0    0    0    -1    pp
1    1    0    0    0    -1    -1    pp
1    3    0    0    -1    0    0    pp
0    1    0    0    -1    0    -1    pp
1    1    0    0    -1    0    -1    pp
1    2    0    0    -2    -1    0    pp
1    2    0    0    -2    0    -1    pp
1    1    0    0    0    0    -1    pp
1    2    0    0    -1    1    0    pp
-1    -1    0    0    0    -1    -1    pp
1    1    0    0    0    0    0    pp
1    0    0    0    0    1    -1    pp
1    2    0    0    0    0    0    pp
1    2    0    0    -1    0    -1    pp
1    2    0    0    -1    -1    -1    pp
1    1    0    0    1    0    -1    pp
1    2    0    0    -1    0    -1    pp
1    2    0    0    -1    0    0    pp
1    2    0    0    -1    0    0    pp
1    0    0    0    0    0    0    pp
1    2    0    0    -1    0    -1    pp
1    1    0    0    -1    0    -1    pp
1    1    0    0    -2    -1    -1    pp
1    1    0    0    -1    2    2    pp
1    2    0    0    0    0    -1    pp
1    1    0    0    -1    -1    -1    pp
1    2    0    0    0    -1    -1    pp
1    1    0    0    -1    0    -1    pp
1    1    0    0    0    0    0    pp
1    1    0    0    0    0    -1    pp
1    2    0    0    0    -1    -1    pp
1    2    0    0    0    0    0    pp
1    2    0    0    0    -1    -1    pp
1    2    0    0    -1    -1    0    pp
-1    -1    0    0    0    0    0    pp
1    2    0    0    0    -1    0    pp
0    0    0    0    -1    -1    -1    pp
1    1    0    0    -1    0    -1    pp
1    1    0    0    1    0    0    pp
0    1    0    0    0    0    0    pp
1    0    0    0    0    1    -1    pp
1    0    0    0    0    -1    -1    pp
1    1    0    0    0    -1    -1    pp
0    1    0    0    -1    0    -1    pp
1    2    0    0    -2    0    0    pp
